start_station_id,end_station_id,hour,trip_count
183,183,0.0,1
183,183,2.0,1
183,183,9.0,2
183,183,10.0,1
183,183,11.0,1
183,183,12.0,3
183,183,13.0,2
183,183,14.0,7
183,183,16.0,4
183,183,17.0,2
183,183,18.0,1
183,183,19.0,3
183,183,22.0,1
183,189,11.0,4
183,189,12.0,1
183,189,20.0,2
183,225,9.0,2
183,225,11.0,2
183,246,12.0,1
183,246,16.0,1
183,246,17.0,2
183,247,6.0,2
183,247,8.0,2
183,248,14.0,1
183,249,9.0,1
183,250,7.0,4
183,250,10.0,2
183,250,14.0,1
183,250,15.0,1
183,250,16.0,3
183,250,17.0,5
183,250,18.0,1
183,250,20.0,1
183,250,23.0,1
183,251,11.0,1
183,252,6.0,4
183,252,7.0,7
183,253,9.0,3
183,255,6.0,3
183,257,12.0,4
183,257,13.0,1
183,257,15.0,2
183,257,16.0,5
183,257,18.0,1
183,257,20.0,1
183,257,22.0,1
183,258,0.0,1
183,258,1.0,1
183,258,10.0,1
183,258,15.0,1
183,258,16.0,1
183,258,17.0,1
183,259,5.0,1
183,259,9.0,1
183,259,12.0,1
183,259,19.0,2
183,259,20.0,1
183,259,21.0,2
183,261,0.0,1
183,261,2.0,1
183,261,16.0,1
183,261,20.0,1
183,261,21.0,2
183,261,22.0,3
183,262,0.0,2
183,262,1.0,1
183,262,6.0,1
183,262,10.0,2
183,262,17.0,4
183,262,18.0,2
183,262,19.0,1
183,262,21.0,1
183,262,22.0,1
183,262,23.0,1
183,264,12.0,2
183,264,15.0,1
183,264,17.0,1
183,265,15.0,1
183,265,17.0,1
183,285,2.0,2
183,285,7.0,3
183,285,8.0,14
183,285,16.0,2
183,285,23.0,2
183,289,10.0,1
183,289,13.0,3
183,289,16.0,1
183,289,18.0,2
183,290,16.0,1
183,290,18.0,2
183,296,11.0,1
183,296,13.0,1
183,296,17.0,1
183,296,18.0,1
183,340,1.0,2
183,340,8.0,1
183,340,12.0,2
183,340,13.0,2
183,340,15.0,1
183,341,19.0,1
183,344,11.0,1
183,344,21.0,1
183,344,22.0,1
183,345,16.0,3
183,345,18.0,1
183,346,19.0,1
183,346,20.0,1
183,347,11.0,1
183,347,18.0,2
183,347,19.0,1
183,349,0.0,1
183,349,7.0,2
183,349,9.0,2
183,349,13.0,2
183,349,22.0,1
183,352,3.0,1
183,352,13.0,1
183,352,15.0,2
183,352,18.0,1
183,352,19.0,1
183,352,20.0,3
183,352,23.0,6
183,355,1.0,1
183,355,11.0,1
183,355,13.0,1
183,355,14.0,1
183,355,16.0,4
183,355,17.0,1
183,356,12.0,1
183,356,17.0,1
183,357,17.0,1
183,357,21.0,1
183,357,22.0,1
183,358,0.0,3
183,358,2.0,5
183,358,7.0,2
183,358,8.0,1
183,358,9.0,1
183,358,12.0,1
183,358,13.0,1
183,358,14.0,1
183,358,16.0,1
183,358,17.0,2
183,358,18.0,2
183,358,19.0,3
