start_station_id,end_station_id,hour,trip_count
171,171,10.0,1
171,171,13.0,1
171,183,15.0,1
171,246,16.0,1
171,248,15.0,1
171,248,17.0,1
171,250,15.0,1
171,253,9.0,2
171,253,10.0,1
171,253,12.0,1
171,253,16.0,1
171,258,9.0,1
171,264,15.0,1
171,264,16.0,2
171,264,17.0,1
171,264,18.0,1
171,265,17.0,1
171,349,13.0,1
171,358,11.0,1
171,1017,13.0,1
171,1019,15.0,2
171,1024,7.0,1
171,1024,8.0,1
171,1024,11.0,1
171,1024,12.0,1
171,1024,13.0,2
171,1024,15.0,1
171,1025,14.0,1
171,1025,16.0,1
171,1025,21.0,1
171,1050,12.0,1
171,1052,11.0,1
171,1052,13.0,1
171,1052,17.0,1
171,1090,13.0,1
171,1090,19.0,1
171,1090,20.0,1
171,1091,12.0,1
171,1092,10.0,2
171,1092,18.0,1
171,1096,11.0,1
171,1096,16.0,2
171,1721,17.0,1
171,1721,19.0,1
171,1726,15.0,1
171,1726,19.0,1
171,1727,17.0,1
171,1728,10.0,1
171,1728,12.0,3
171,1728,13.0,2
171,1729,18.0,1
171,1731,19.0,1
171,1744,11.0,1
171,1744,12.0,1
171,1744,21.0,1
171,1757,9.0,1
171,1767,14.0,2
171,1767,16.0,2
171,1767,18.0,1
171,1768,14.0,1
171,1769,17.0,1
171,1814,15.0,2
171,1814,16.0,1
171,1818,13.0,1
171,1818,21.0,1
171,1821,13.0,1
171,1823,14.0,1
171,1823,16.0,1
171,1824,0.0,1
183,171,15.0,1
183,183,0.0,1
183,183,5.0,1
183,183,10.0,5
183,183,11.0,4
183,183,12.0,1
183,183,13.0,2
183,183,15.0,4
183,183,16.0,3
183,183,17.0,2
183,183,18.0,4
183,183,19.0,1
183,183,20.0,1
183,183,21.0,1
183,183,23.0,1
183,189,9.0,2
183,189,10.0,1
183,189,12.0,2
183,189,15.0,1
183,225,13.0,1
183,225,20.0,1
183,246,13.0,1
183,247,15.0,1
183,247,16.0,1
183,248,1.0,2
183,248,11.0,1
183,248,16.0,1
183,248,18.0,1
183,249,17.0,1
183,249,19.0,4
183,250,9.0,5
183,250,13.0,2
183,250,14.0,1
183,250,15.0,12
183,250,17.0,3
183,250,18.0,1
