start_station_id,end_station_id,hour,trip_count
171,171,10.0,1
171,171,11.0,2
171,171,14.0,3
171,171,15.0,1
171,171,16.0,1
171,171,19.0,1
171,171,21.0,1
171,183,8.0,1
171,183,10.0,1
171,225,9.0,1
171,246,2.0,1
171,246,13.0,1
171,246,14.0,1
171,246,22.0,1
171,247,14.0,1
171,248,13.0,1
171,248,14.0,1
171,248,15.0,1
171,249,10.0,1
171,249,17.0,1
171,249,18.0,1
171,249,19.0,1
171,249,20.0,2
171,249,22.0,1
171,250,15.0,1
171,252,11.0,1
171,253,10.0,1
171,253,11.0,2
171,254,10.0,1
171,254,12.0,1
171,254,13.0,1
171,259,13.0,1
171,259,17.0,1
171,260,11.0,1
171,260,14.0,2
171,260,17.0,1
171,264,12.0,1
171,264,14.0,2
171,264,15.0,2
171,264,16.0,1
171,264,18.0,2
171,264,21.0,1
171,264,22.0,1
171,264,23.0,1
171,265,5.0,2
171,265,12.0,2
171,265,13.0,4
171,265,14.0,1
171,265,16.0,2
171,265,19.0,2
171,265,22.0,2
171,265,23.0,1
171,285,17.0,1
171,289,10.0,1
171,289,18.0,1
171,1017,11.0,1
171,1017,12.0,1
171,1024,0.0,3
171,1024,14.0,1
171,1024,18.0,1
171,1024,19.0,3
171,1024,20.0,1
171,1024,21.0,2
171,1024,22.0,2
171,1024,23.0,1
171,1025,11.0,1
171,1025,19.0,1
171,1028,11.0,2
171,1038,12.0,1
171,1038,13.0,1
171,1038,15.0,1
171,1038,16.0,1
171,1038,17.0,6
171,1042,9.0,2
171,1042,13.0,2
171,1042,17.0,1
171,1050,15.0,1
171,1051,0.0,3
171,1051,3.0,1
171,1051,9.0,1
171,1051,12.0,1
171,1051,14.0,2
171,1051,15.0,1
171,1051,16.0,6
171,1051,17.0,2
171,1051,18.0,6
171,1051,19.0,2
171,1051,20.0,1
171,1051,21.0,4
171,1051,22.0,5
171,1051,23.0,3
171,1052,0.0,1
171,1052,14.0,1
171,1052,16.0,1
171,1052,18.0,1
171,1090,12.0,1
171,1091,6.0,1
