start_station_id,end_station_id,hour,trip_count
171,171,11.0,2
171,171,13.0,1
171,171,14.0,2
171,171,15.0,1
171,171,18.0,2
171,171,19.0,1
171,171,20.0,2
171,171,21.0,2
171,171,23.0,1
171,183,6.0,1
171,183,16.0,1
171,183,20.0,3
171,248,16.0,1
171,248,17.0,1
171,248,20.0,1
171,249,0.0,1
171,249,10.0,1
171,249,15.0,1
171,249,17.0,1
171,250,10.0,1
171,253,15.0,1
171,254,9.0,1
171,259,14.0,1
171,260,13.0,2
171,260,14.0,2
171,260,16.0,1
171,265,1.0,1
171,265,14.0,1
171,265,15.0,1
171,285,10.0,2
171,289,10.0,1
171,289,18.0,1
171,296,11.0,1
171,296,19.0,1
171,296,20.0,1
171,358,0.0,4
171,358,13.0,2
171,358,19.0,1
171,358,20.0,3
171,358,21.0,1
171,1019,16.0,1
171,1019,18.0,1
171,1024,6.0,1
171,1024,10.0,2
171,1024,11.0,1
171,1024,12.0,1
171,1024,13.0,1
171,1024,14.0,1
171,1024,15.0,1
171,1024,17.0,1
171,1024,18.0,1
171,1025,13.0,1
171,1025,21.0,1
171,1028,17.0,1
171,1039,17.0,1
171,1042,22.0,3
171,1050,8.0,1
171,1052,17.0,1
171,1090,13.0,1
171,1090,20.0,1
171,1090,21.0,1
171,1091,13.0,1
171,1091,18.0,1
171,1092,9.0,1
171,1092,10.0,2
171,1092,11.0,2
171,1092,14.0,2
171,1096,14.0,1
171,1098,17.0,2
171,1721,8.0,1
171,1721,14.0,1
171,1722,11.0,1
171,1722,13.0,2
171,1726,13.0,1
171,1726,15.0,2
171,1727,17.0,1
171,1728,12.0,2
171,1728,17.0,3
171,1729,13.0,1
171,1730,18.0,1
171,1737,14.0,1
171,1744,12.0,1
171,1744,13.0,1
171,1744,18.0,1
171,1744,22.0,1
171,1745,17.0,2
171,1747,13.0,1
171,1748,14.0,2
171,1749,21.0,1
171,1757,12.0,1
171,1766,12.0,1
171,1767,10.0,4
171,1767,11.0,1
171,1767,13.0,1
171,1769,18.0,4
171,1769,20.0,1
171,1800,9.0,1
171,1800,14.0,2
171,1800,20.0,1
171,1808,8.0,7
171,1808,15.0,2
171,1808,16.0,1
171,1814,17.0,1
171,1814,18.0,2
171,1818,7.0,3
171,1818,16.0,1
171,1818,17.0,1
171,1819,15.0,1
171,1823,17.0,1
171,1823,20.0,1
171,1824,21.0,2
183,171,15.0,1
183,183,7.0,1
183,183,9.0,4
183,183,10.0,3
183,183,11.0,3
183,183,12.0,3
183,183,13.0,10
183,183,14.0,9
183,183,15.0,13
183,183,16.0,7
183,183,17.0,10
183,183,18.0,10
183,183,19.0,8
183,183,20.0,5
183,183,23.0,1
183,189,11.0,1
183,189,14.0,2
183,189,21.0,2
183,225,16.0,2
183,225,18.0,1
183,225,22.0,1
183,246,6.0,1
183,246,9.0,1
183,246,10.0,1
183,246,17.0,2
183,246,19.0,2
183,247,0.0,1
183,247,6.0,4
183,247,7.0,1
183,247,11.0,1
183,247,13.0,1
183,248,9.0,3
183,248,15.0,1
183,249,8.0,1
183,249,9.0,2
183,249,15.0,3
183,249,17.0,2
183,250,12.0,1
183,250,16.0,5
183,250,18.0,1
183,250,19.0,3
183,250,20.0,1
183,250,21.0,1
183,251,17.0,1
183,252,20.0,1
183,254,17.0,2
183,256,16.0,2
183,256,17.0,3
183,258,9.0,2
183,258,11.0,1
183,258,13.0,1
183,258,14.0,2
183,258,15.0,3
183,258,16.0,1
183,259,11.0,2
183,259,13.0,24
183,259,14.0,2
183,259,15.0,4
183,259,16.0,1
183,262,11.0,1
183,262,15.0,1
183,262,17.0,2
183,262,18.0,1
183,264,10.0,1
183,264,15.0,1
183,265,9.0,1
183,265,10.0,1
183,265,11.0,4
183,265,12.0,3
183,265,14.0,1
183,265,15.0,3
183,265,16.0,2
183,265,17.0,1
183,265,18.0,1
183,265,22.0,2
183,285,9.0,3
183,285,15.0,1
183,285,17.0,1
183,289,7.0,1
183,289,9.0,1
183,289,13.0,1
183,289,14.0,4
183,289,15.0,1
183,289,16.0,1
183,289,17.0,2
183,289,18.0,1
183,289,19.0,1
183,296,1.0,1
183,296,7.0,1
183,296,17.0,1
183,296,22.0,1
183,358,10.0,1
183,358,11.0,3
183,358,12.0,1
183,358,15.0,2
183,358,16.0,2
183,358,17.0,7
183,358,18.0,2
183,358,19.0,2
183,358,20.0,5
183,358,21.0,1
183,358,22.0,3
183,358,23.0,2
183,1017,16.0,2
183,1019,10.0,3
183,1019,12.0,1
183,1019,14.0,1
183,1019,19.0,3
183,1024,0.0,1
183,1024,8.0,1
183,1024,9.0,1
183,1024,10.0,1
183,1024,12.0,2
183,1024,15.0,2
183,1024,17.0,1
183,1024,22.0,1
183,1025,0.0,2
183,1025,4.0,3
183,1025,12.0,1
183,1025,16.0,3
183,1025,23.0,1
183,1028,9.0,3
183,1028,11.0,1
183,1028,12.0,1
183,1028,18.0,1
183,1038,11.0,1
183,1038,13.0,7
183,1038,15.0,1
183,1038,16.0,1
183,1038,17.0,2
183,1038,21.0,1
183,1039,11.0,1
183,1039,13.0,2
183,1039,16.0,1
183,1039,17.0,1
183,1039,18.0,1
183,1039,19.0,3
183,1042,15.0,1
183,1050,14.0,2
183,1050,17.0,24
183,1050,23.0,1
183,1051,12.0,1
183,1052,15.0,1
183,1052,17.0,2
183,1055,14.0,1
183,1055,19.0,1
183,1090,7.0,1
183,1090,10.0,1
183,1090,13.0,5
183,1090,14.0,1
183,1090,16.0,3
183,1091,0.0,1
183,1091,11.0,1
183,1091,13.0,1
183,1091,14.0,3
183,1091,16.0,1
183,1091,17.0,1
183,1091,18.0,1
183,1091,21.0,1
183,1092,8.0,1
183,1092,13.0,1
183,1092,16.0,2
183,1092,17.0,2
183,1092,18.0,1
183,1092,22.0,3
183,1092,23.0,2
183,1093,12.0,1
183,1093,17.0,2
183,1093,19.0,1
183,1096,14.0,3
183,1096,16.0,1
183,1097,7.0,1
183,1097,10.0,1
183,1097,19.0,1
183,1102,13.0,1
183,1720,14.0,1
183,1720,17.0,1
183,1720,21.0,1
183,1720,22.0,1
183,1721,9.0,1
183,1721,16.0,2
183,1721,18.0,2
183,1721,20.0,1
183,1721,22.0,1
183,1726,7.0,1
183,1726,10.0,1
183,1726,11.0,1
183,1726,14.0,1
183,1727,17.0,2
183,1727,21.0,1
183,1728,9.0,1
183,1728,10.0,4
183,1728,11.0,3
183,1728,12.0,2
183,1728,14.0,3
183,1728,16.0,8
183,1728,17.0,3
183,1728,18.0,2
183,1729,11.0,1
183,1729,15.0,1
183,1729,16.0,1
183,1729,22.0,1
183,1730,13.0,1
183,1730,15.0,3
183,1730,16.0,2
183,1730,17.0,2
183,1737,12.0,3
183,1737,13.0,2
183,1737,16.0,2
183,1737,18.0,1
183,1737,21.0,1
183,1737,22.0,1
183,1737,23.0,1
183,1739,18.0,1
183,1743,7.0,1
183,1744,15.0,1
183,1744,17.0,1
183,1744,18.0,1
183,1744,19.0,1
183,1744,20.0,4
183,1744,21.0,1
183,1745,10.0,1
183,1745,16.0,1
183,1745,23.0,2
183,1747,11.0,2
183,1747,21.0,1
183,1748,10.0,1
183,1749,5.0,1
183,1749,10.0,1
183,1749,13.0,1
183,1749,15.0,1
183,1749,19.0,1
183,1752,6.0,2
183,1752,7.0,7
183,1752,11.0,1
183,1753,14.0,2
183,1753,18.0,2
183,1753,19.0,1
183,1756,6.0,1
183,1756,9.0,1
183,1757,14.0,1
183,1757,15.0,1
183,1757,17.0,1
183,1763,11.0,1
183,1763,13.0,8
183,1763,14.0,2
183,1763,18.0,1
183,1763,20.0,1
183,1763,21.0,1
183,1764,15.0,1
183,1764,19.0,5
183,1765,7.0,1
183,1765,14.0,1
183,1765,15.0,1
183,1765,16.0,3
183,1765,21.0,1
183,1765,22.0,2
183,1765,23.0,2
183,1766,0.0,1
183,1766,13.0,1
183,1766,15.0,2
183,1766,16.0,1
183,1766,17.0,8
183,1766,20.0,2
183,1766,23.0,1
183,1767,9.0,1
183,1767,12.0,2
183,1767,14.0,1
183,1767,15.0,2
183,1767,16.0,1
183,1767,17.0,7
183,1767,20.0,1
183,1768,17.0,1
183,1769,0.0,1
183,1769,13.0,2
183,1769,16.0,1
183,1769,17.0,4
183,1769,18.0,2
183,1769,19.0,1
183,1769,20.0,2
183,1769,23.0,2
183,1770,3.0,2
183,1770,4.0,1
183,1798,17.0,3
183,1799,8.0,1
183,1799,9.0,1
183,1799,13.0,3
183,1799,14.0,1
183,1800,11.0,2
183,1807,17.0,1
183,1808,6.0,1
183,1808,11.0,1
183,1808,12.0,1
183,1808,15.0,2
183,1808,16.0,1
183,1808,17.0,1
183,1808,18.0,2
183,1808,20.0,2
183,1814,0.0,1
183,1814,13.0,4
183,1814,15.0,2
183,1814,16.0,2
183,1814,17.0,4
183,1814,18.0,1
183,1814,19.0,3
183,1814,21.0,1
183,1815,17.0,1
183,1818,9.0,1
183,1818,11.0,2
183,1818,12.0,7
183,1818,13.0,1
183,1818,14.0,4
183,1818,15.0,2
183,1818,17.0,2
183,1818,22.0,1
183,1821,13.0,1
183,1821,17.0,1
183,1821,18.0,1
183,1821,21.0,1
183,1823,14.0,3
183,1823,15.0,2
183,1823,17.0,4
183,1823,18.0,1
183,1823,22.0,1
183,1824,0.0,1
183,1824,10.0,1
183,1824,14.0,1
183,1824,15.0,5
183,1824,16.0,5
183,1824,17.0,6
183,1824,18.0,3
183,1824,19.0,2
183,1824,20.0,1
183,1824,22.0,3
183,1864,13.0,1
